Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2016-10-31,4,3297,1399,610,2520,0.54,0.1687344913151365,0.17365771812080538,0.2079207920792079,0.13258426966292136,0.1739130434782609,2016
2016-07-31,3,2821,1192,505,2225,0.46,0.15142857142857144,0.18725099601593626,0.578125,0.09876543209876543,0.5862068965517243,2016
2016-04-30,2,2450,1004,320,2025,0.29,0.08551174124944617,0.09606986899563319,0.11888111888111888,0.06410930110352075,0.15999999999999992,2016
2016-01-31,1,2257,916,286,1903,0.25,-0.046875,-0.04483837330552659,-0.1488095238095238,-0.021593830334190232,-0.10714285714285723,2016
2015-10-31,4,2368,959,336,1945,0.28,-0.04899598393574297,-0.05795677799607073,0.02127659574468085,-0.07115568290353391,0.03703703703703707,2015
2015-07-31,3,2490,1018,329,2094,0.27,0.019656019656019656,0.001968503937007874,-0.09615384615384616,0.03356367226061204,-0.06896551724137918,2015
2015-04-30,2,2442,1016,364,2026,0.29,0.035184400169563375,0.05943691345151199,0.04597701149425287,0.06575486586007365,0.035714285714285546,2015
2015-01-31,1,2359,959,348,1901,0.28,0.04196113074204947,0.0,0.359375,0.026457883369330453,0.33333333333333354,2015
2014-10-31,4,2264,959,256,1852,0.21,-0.0004415011037527594,-0.03326612903225806,-0.14950166112956811,-0.011739594450373533,-0.125,2014
2014-07-31,3,2265,992,301,1874,0.24,-0.037399065023374416,-0.008991008991008992,0.14885496183206107,-0.04679552390640895,0.14285714285714285,2014
2014-04-30,2,2353,1001,262,1966,0.21,0.07442922374429224,0.12345679012345678,0.03557312252964427,0.05698924731182796,0.0,2014
2014-01-31,1,2190,891,253,1860,0.21,0.10160965794768612,0.12075471698113208,0.3825136612021858,0.04670793472144063,0.4,2014
2013-10-31,4,1988,795,183,1777,0.15,0.006582278481012658,-0.013647642679900745,0.08928571428571429,0.030144927536231884,0.07142857142857129,2013
2013-07-31,3,1975,806,168,1725,0.14,0.0010136847440446021,-0.0024752475247524753,-2.302325581395349,-0.15482606565409113,-2.272727272727273,2013
2013-04-30,2,1973,808,-129,2041,-0.11,0.25429116338207247,0.38831615120274915,-4.794117647058823,0.3305084745762712,-4.666666666666667,2013
2013-01-31,1,1573,582,34,1534,0.03,-0.044349939246658567,-0.006825938566552901,-1.0660194174757283,-0.28484848484848485,-1.076923076923077,2013
2012-10-31,4,1646,586,-515,2145,-0.39,-0.29748186086214257,-0.36989247311827955,-3.3623853211009176,0.061355764473033154,-3.294117647058824,2012
2012-07-31,3,2343,930,218,2021,0.17,-0.07792207792207792,-0.08011869436201781,-0.24567474048442905,-0.052063789868667915,-0.2272727272727272,2012
2012-04-30,2,2541,1011,289,2132,0.22,0.16080402010050251,0.2862595419847328,1.4700854700854702,0.06069651741293532,1.4444444444444446,2012
2012-01-31,1,2189,786,117,2010,0.09,0.0032080659945004585,-0.07638072855464159,-0.7428571428571429,0.10318331503841932,-0.7352941176470588,2012
2011-10-31,4,2182,851,455,1822,0.34,-0.21707929673484033,-0.28125,-0.04411764705882353,-0.13238095238095238,-0.055555555555555455,2011
2011-07-31,3,2787,1184,476,2100,0.36,-0.02620545073375262,-0.004205214465937763,-0.026584867075664622,-0.038901601830663615,-0.027027027027027053,2011
2011-04-30,2,2862,1189,489,2185,0.37,0.06552494415487714,0.04665492957746479,-0.03359683794466403,0.08598409542743539,-0.026315789473684233,2011
2011-01-31,1,2686,1136,506,2012,0.38,-0.0693000693000693,-0.06655710764174198,0.0811965811965812,-0.0800182898948331,0.0857142857142858,2011
2010-10-31,4,2886,1217,468,2187,0.35,0.14614773629864972,0.41511627906976745,2.8048780487804876,-0.06338329764453962,2.8888888888888893,2010
2010-07-31,3,2518,860,123,2335,0.09,0.09668989547038327,-0.07227615965480043,-0.5340909090909091,0.22251308900523561,-0.55,2010
2010-04-30,2,2296,927,264,1910,0.2,0.24175229853975122,0.3037974683544304,2.180722891566265,0.10213502596653203,2.3333333333333335,2010
2010-01-31,1,1849,711,83,1733,0.06,0.2108709888670596,0.27191413237924866,-0.39855072463768115,0.2799113737075332,-0.4000000000000001,2010
2009-10-31,4,1527,559,138,1354,0.1,0.34656084656084657,0.72,-3.5090909090909093,0.1180842279108175,-3.5000000000000004,2009
2009-07-31,3,1134,325,-55,1211,-0.04,0.11176470588235295,1.0833333333333333,-0.7843137254901961,-0.07768469154607768,-0.7894736842105263,2009
2009-04-30,2,1020,156,-255,1313,-0.19,-0.2348087021755439,-0.6020408163265306,0.9172932330827067,-0.14126880313930673,0.8999999999999999,2009
2009-01-31,1,1333,392,-133,1529,-0.1,0.0,0.0,0.0,0.0,0.0,2009
