Date,Quarter,Total Revenue,Gross Profit,Net Income,Total Operating Expenses,EPS,Total Revenue Gr,Gross Profit Gr,Net Income Gr,Total Operating Expenses Gr,EPS Gr,Year
2016-02-29,1,8032,3689,950,6909,0.55,0.045016913869372885,0.0536989431590974,0.21019108280254778,0.024314306893995552,0.2222222222222223,2016
2015-11-30,4,7686,3501,785,6745,0.45,-0.08652246256239601,-0.12365456821026283,-0.3341815097540288,-0.03587764436821041,-0.3283582089552239,2015
2015-08-31,3,8414,3995,1179,6996,0.67,0.08163002956678236,0.11188421931533538,0.3630057803468208,0.031706238017991446,0.36734693877551033,2015
2015-05-31,2,7779,3593,865,6781,0.49,0.042761394101876675,0.04874489200233508,0.09355246523388117,0.05738343988772805,0.08888888888888884,2015
2015-02-28,1,7460,3426,791,6413,0.45,0.01084010840108401,0.029756537421100092,0.20763358778625954,-0.012016638422431059,0.21621621621621626,2015
2014-11-30,4,7380,3327,655,6491,0.37,-0.07541969431220245,-0.10588551464660037,-0.3191268191268191,-0.037086485684616526,-0.3272727272727273,2014
2014-08-31,3,7982,3721,962,6741,0.55,0.07501683501683502,0.09926144756277695,0.37822349570200575,0.03899506781750925,0.4102564102564103,2014
2014-05-31,2,7425,3385,698,6488,0.39,0.06497418244406196,0.09087979374798583,0.02346041055718475,0.07452798940046373,0.026315789473684233,2014
2014-02-28,1,6972,3103,682,6038,0.38,0.08412377546260302,0.09801840056617127,0.27715355805243447,0.060042134831460675,0.2666666666666667,2014
2013-11-30,4,6431,2826,534,5696,0.3,-0.07746377851097404,-0.09770114942528736,-0.31450577663671375,-0.034085128031202304,-0.3023255813953489,2013
2013-08-31,3,6971,3132,779,5897,0.43,0.04091384201881439,0.0653061224489796,0.18931297709923664,0.017601380500431408,0.19444444444444448,2013
2013-05-31,2,6697,2940,655,5795,0.36,0.08243090350735413,0.07456140350877193,-0.24364896073903003,0.09051561911930749,-0.25,2013
2013-02-28,1,6187,2736,866,5314,0.48,0.03895885810243493,0.08142292490118577,1.2552083333333333,0.01007413039346132,1.2857142857142858,2013
2012-11-30,4,5955,2530,384,5261,0.21,-0.08016682113067655,-0.10537482319660538,-0.32275132275132273,-0.0778264680105171,-0.32258064516129037,2012
2012-08-31,3,6474,2828,567,5705,0.31,0.07043650793650794,0.09020817270624518,0.055865921787709494,0.08233731739707835,0.06896551724137938,2012
2012-05-31,2,6048,2594,537,5271,0.29,0.06930693069306931,0.04386317907444668,-0.04107142857142857,0.08034433285509325,-0.03333333333333337,2012
2012-02-29,1,5656,2485,560,4879,0.3,0.01983411467724486,0.045875420875420875,0.19402985074626866,-0.004488879820444807,0.19999999999999996,2012
2011-11-30,4,5546,2376,469,4901,0.25,-0.08797895083045552,-0.11771258819160788,-0.27286821705426356,-0.05948954135482633,-0.26470588235294124,2011
2011-08-31,3,6081,2693,645,5211,0.34,0.21111332403903604,0.19795373665480426,0.08585858585858586,0.2368858295751246,0.09677419354838718,2011
2011-05-31,2,5021,2248,594,4213,0.31,-0.011419570781649931,-0.033949290932531156,0.13575525812619502,-0.040100250626566414,0.14814814814814806,2011
2011-02-28,1,5079,2327,523,4389,0.27,0.04894671623296159,0.061103511171910624,0.14442013129102846,0.03028169014084507,0.1250000000000001,2011
2010-11-30,4,4842,2193,457,4260,0.24,-0.06434782608695652,-0.09901396877567789,-0.18246869409660108,-0.0348889895786135,-0.17241379310344826,2010
2010-08-31,3,5175,2434,559,4414,0.29,0.019302737837305496,0.011637572734829594,0.07088122605363985,0.0011340440009072353,0.11538461538461527,2010
2010-05-31,2,5077,2406,522,4409,0.26,0.07268117473061483,0.08476104598737602,0.05030181086519115,0.08116723884256989,0.040000000000000036,2010
2010-02-28,1,4733,2218,497,4078,0.25,0.07446083995459706,0.13163265306122449,0.3253333333333333,0.03924566768603466,0.3157894736842105,2010
2009-11-30,4,4405,1960,375,3924,0.19,-0.08210043759116482,-0.11552346570397112,-0.26900584795321636,-0.04964882538144829,-0.2692307692307693,2009
2009-08-31,3,4799,2216,513,4129,0.26,0.0182474008062805,0.0846793930494371,0.5,-0.03052359708851843,0.44444444444444453,2009
2009-05-31,2,4713,2043,342,4259,0.18,0.06124746678675974,0.04822986146741919,0.4016393442622951,0.0030617051342439945,0.3846153846153845,2009
2009-02-28,1,4441,1949,244,4246,0.13,0.0,0.0,0.0,0.0,0.0,2009
