Date,Open,High,Low,Close,Adj Close,Volume,% Return,% YTD
2022-06-23,11622.08984375,11729.6201171875,11515.48046875,11697.6796875,11697.6796875,5238210000,-3.3716751409079593,-78.2398732086959
2022-06-22,11427.740234375,11708.080078125,11423.2001953125,11527.7099609375,11527.7099609375,5215100000,-1.4530208648483312,-77.91903213850797
2022-06-21,11446.98046875,11638.4697265625,11446.98046875,11546.759765625,11546.759765625,5201450000,0.16525228993486962,-77.95546124360848
2022-06-17,11172.650390625,11357.9697265625,11089.9296875,11265.990234375,11265.990234375,7423600000,-2.4315871893850094,-77.40607013954298
2022-06-16,11286.8701171875,11311.0498046875,11037.2099609375,11127.5703125,11127.5703125,5667810000,-1.2286529545592062,-77.12501597243333
2022-06-15,11468.1298828125,11751.2900390625,11346.5400390625,11593.76953125,11593.76953125,5346110000,4.189586815967372,-78.04484620140465
2022-06-14,11385.1796875,11418.2197265625,11205.919921875,11311.6904296875,11311.6904296875,4802090000,-2.433023192346373,-77.49735154561735
2022-06-13,11472.1904296875,11568.650390625,11254.1904296875,11288.3203125,11288.3203125,5912360000,-0.20660145654415318,-77.4507644966278
2022-06-10,12052.58984375,12082.6904296875,11825.349609375,11832.8203125,11832.8203125,5125980000,4.823569715656051,-78.48839190981651
2022-06-09,12543.3701171875,12666.41015625,12265.8603515625,12269.7802734375,12269.7802734375,5382110000,3.692779484497888,-79.25447827985026
2022-06-08,12682.8095703125,12776.650390625,12578.5498046875,12615.1298828125,12615.1298828125,4689310000,2.8146356469205713,-79.82240408710616
2022-06-07,12456.490234375,12737.2998046875,12413.5595703125,12711.6796875,12711.6796875,4383960000,0.7653492717426991,-79.97566022573974
2022-06-06,12745.8896484375,12804.4599609375,12534.580078125,12599.6298828125,12599.6298828125,4633950000,-0.8814712724210971,-79.79758171219842
2022-06-03,12650.3798828125,12724.8095703125,12505.759765625,12548.0302734375,12548.0302734375,4117290000,-0.409532739095686,-79.71450597287001
2022-06-02,12498.6298828125,12897.6298828125,12447.76953125,12892.8896484375,12892.8896484375,4422830000,2.7483148150353243,-80.25710293774904
2022-06-01,12750.3095703125,12820.4697265625,12457.91015625,12548.3603515625,12548.3603515625,4697810000,-2.672242656763557,-79.71503957229223
2022-05-31,12688.9501953125,12762.83984375,12482.3203125,12642.099609375,12642.099609375,6028940000,0.7470239552120228,-79.86544948789194
2022-05-27,12421.7998046875,12682.580078125,12405.2900390625,12681.419921875,12681.419921875,4774530000,0.3110267575398673,-79.9278791545271
2022-05-26,11906.830078125,12337.73046875,11901.8701171875,12276.7900390625,12276.7900390625,4651470000,-3.19073010203319,-79.26632349709058
2022-05-25,11732.4501953125,12028.8896484375,11714.26953125,11943.9296875,11943.9296875,4500920000,-2.7112979085200495,-78.68850538944011
2022-05-24,11807.7802734375,11842.8095703125,11576.1103515625,11769.83984375,11769.83984375,4706300000,-1.4575591811478494,-78.37328319303941
2022-05-23,11867.080078125,12047.8095703125,11785.759765625,12034.2802734375,12034.2802734375,4509640000,2.2467631947253874,-78.84850714953855
2022-05-20,12037.0302734375,12044.7001953125,11492.2900390625,11835.6201171875,11835.6201171875,5413140000,-1.6507855204975552,-78.4934806420139
2022-05-19,11872.5595703125,12066.849609375,11795.7900390625,11875.6298828125,11875.6298828125,5136920000,0.33804536837827026,-78.56593749755872
2022-05-18,12352.919921875,12389.9599609375,11887.0,11928.3095703125,11928.3095703125,5043020000,0.4435948915538557,-78.66059799474219
2022-05-17,12496.6298828125,12572.990234375,12333.990234375,12564.099609375,12564.099609375,5068930000,5.330093382593559,-79.74045088164303
2022-05-16,12297.0703125,12395.509765625,12196.2099609375,12243.580078125,12243.580078125,4898850000,-2.5510744200948343,-79.21008466969216
2022-05-13,12125.9296875,12429.2802734375,12069.1298828125,12387.400390625,12387.400390625,5868610000,1.1746589770500027,-79.45145994015782
2022-05-12,11790.1298828125,12128.73046875,11692.1201171875,11945.5,11945.5,6647400000,-3.567337590536246,-78.6913069219319
2022-05-11,12240.2099609375,12470.8896484375,11939.08984375,11967.5595703125,11967.5595703125,6120860000,0.18466845517139951,-78.73058482236443
2022-05-10,12496.83984375,12537.8896484375,12173.4697265625,12345.8603515625,12345.8603515625,6199090000,3.161052000847664,-79.38232039601458
2022-05-09,12465.91015625,12542.3203125,12136.1904296875,12187.7197265625,12187.7197265625,5911380000,-1.280920247732964,-79.11479760981874
2022-05-06,12776.8603515625,12926.580078125,12522.76953125,12693.5302734375,12693.5302734375,5311020000,4.1501655619189615,-79.94702910216243
2022-05-05,13344.7900390625,13344.7900390625,12710.58984375,12850.5498046875,12850.5498046875,5269260000,1.2370044256212909,-80.19205426749814
2022-05-04,13110.2998046875,13556.669921875,12887.5302734375,13535.7099609375,13535.7099609375,5467750000,5.331757525270042,-81.19470689763268
2022-05-03,13045.349609375,13178.740234375,12982.7001953125,13089.900390625,13089.900390625,4522940000,-3.29358099131154,-80.55424521439701
2022-05-02,12864.830078125,13083.5703125,12716.6298828125,13075.849609375,13075.849609375,4896740000,-0.10734062774123698,-80.53334958964635
2022-04-29,13274.9404296875,13428.5302734375,12835.48046875,12854.7998046875,12854.7998046875,4719290000,-1.6905196319252025,-80.19860308744416
2022-04-28,13254.9599609375,13542.5595703125,13038.169921875,13456.0595703125,13456.0595703125,5030570000,4.677317225941935,-81.08339281392234
2022-04-27,13009.400390625,13241.9404296875,12936.41015625,13003.3603515625,13003.3603515625,4773290000,-3.3642777544532376,-80.42482971461479
2022-04-26,13447.66015625,13447.66015625,13009.650390625,13009.7099609375,13009.7099609375,5136770000,0.04883052690480838,-80.43438370814228
2022-04-25,13275.41015625,13541.76953125,13239.73046875,13533.2197265625,13533.2197265625,4827790000,4.023992596275172,-81.19124655425087
2022-04-22,13714.6298828125,13769.400390625,13342.7900390625,13356.8701171875,13356.8701171875,4457380000,-1.3030868702210374,-80.9429161973718
2022-04-21,14174.919921875,14277.2099609375,13682.6796875,13720.4501953125,13720.4501953125,5206320000,2.722045471245149,-81.4479124561798
2022-04-20,14246.2001953125,14263.6103515625,13962.8603515625,13998.5302734375,13998.5302734375,4639440000,2.0267562227659575,-81.81644871340079
2022-04-19,13882.75,14236.509765625,13844.740234375,14210.259765625,14210.259765625,4527480000,1.512512299875235,-82.08737930464798
2022-04-18,13859.4697265625,13997.9296875,13788.9599609375,13910.759765625,13910.759765625,4350150000,-2.107632125941139,-81.7017188526923
2022-04-14,14225.4697265625,14235.3896484375,13884.8203125,13893.2099609375,13893.2099609375,4623410000,-0.1261599293150617,-81.67860459319753
2022-04-13,13939.6103515625,14258.8095703125,13919.48046875,14217.2900390625,14217.2900390625,4887660000,2.3326508347328856,-82.0962368732229
2022-04-12,14175.66015625,14264.740234375,13882.75,13940.240234375,13940.240234375,4965220000,-1.9486822307647644,-81.74041559654121
2022-04-11,14149.599609375,14187.669921875,13979.1396484375,13990.2099609375,13990.2099609375,4916860000,0.35845671037491034,-81.80563452051257
2022-04-08,14450.5302734375,14490.1904296875,14307.6796875,14327.259765625,14327.259765625,4554890000,2.409183319110908,-82.2336582620788
2022-04-07,14469.5,14624.240234375,14315.6904296875,14531.8095703125,14531.8095703125,4822420000,1.4276966288994775,-82.48373735339358
2022-04-06,14600.2998046875,14639.349609375,14395.400390625,14498.8896484375,14498.8896484375,5265740000,-0.226536975424263,-82.44396644597583
2022-04-05,15109.26953125,15120.669921875,14782.5703125,14820.6396484375,14820.6396484375,4707090000,2.2191354496906124,-82.8251007242526
2022-04-04,14903.3798828125,15161.8896484375,14884.5703125,15159.580078125,15159.580078125,4598480000,2.286948726421767,-83.20909999800301
2022-04-01,14886.91015625,14925.9296875,14723.830078125,14861.2099609375,14861.2099609375,4984050000,-1.968195132383932,-82.87198728548178
2022-03-31,15074.23046875,15088.3798828125,14835.16015625,14838.490234375,14838.490234375,5427030000,-0.1528793861483635,-82.84576199171627
2022-03-30,15177.150390625,15229.009765625,15010.33984375,15071.5498046875,15071.5498046875,5439980000,1.5706420709338254,-83.11102730225556
2022-03-29,15142.9296875,15265.419921875,15039.6103515625,15239.3203125,15239.3203125,6031870000,1.1131602919848493,-83.2969589230778
2022-03-28,14763.16015625,14989.080078125,14705.919921875,14987.400390625,14987.400390625,5086120000,-1.6530915861671547,-83.01620117366815
2022-03-25,14766.900390625,14805.8798828125,14577.58984375,14754.3095703125,14754.3095703125,5553860000,-1.5552451675228784,-82.7478885439523
2022-03-24,14529.7197265625,14767.73046875,14440.669921875,14765.6904296875,14765.6904296875,5046250000,0.0771358315396764,-82.7611858465971
2022-03-23,14525.2197265625,14681.330078125,14446.0400390625,14447.5498046875,14447.5498046875,4995470000,-2.154593627131418,-82.38158050291156
2022-03-22,14396.0302734375,14688.9697265625,14385.5498046875,14654.330078125,14654.330078125,5400360000,1.4312480402068672,-82.6301856306603
2022-03-21,14377.150390625,14470.6796875,14190.5302734375,14376.08984375,14376.08984375,5636000000,-1.8986895538154802,-82.2940037290651
2022-03-18,14061.2900390625,14427.4697265625,14014.4296875,14420.080078125,14420.080078125,8109950000,0.30599582259931424,-82.34801805641845
2022-03-17,13878.990234375,14125.669921875,13827.33984375,14118.599609375,14118.599609375,5575030000,-2.090698991383133,-81.97108777027422
2022-03-16,13633.1201171875,13960.25,13475.08984375,13956.7900390625,13956.7900390625,6498110000,-1.1460737947767585,-81.7620676064021
2022-03-15,13174.9697265625,13488.1796875,13092.4501953125,13458.5595703125,13458.5595703125,5414590000,-3.5698070068801213,-81.08690667569321
2022-03-14,13248.08984375,13386.669921875,13020.400390625,13046.6396484375,13046.6396484375,5853360000,-3.0606538517214843,-80.4897659456282
2022-03-11,13701.7998046875,13714.4404296875,13285.1904296875,13301.830078125,13301.830078125,5250230000,1.9559858826794674,-80.86406218775406
2022-03-10,13577.83984375,13633.6904296875,13399.4599609375,13591.0,13591.0,5034030000,2.173910809088908,-81.27120939121018
2022-03-09,13610.48046875,13793.1103515625,13504.48046875,13742.2001953125,13742.2001953125,5377120000,1.1125023567986059,-81.47727514180096
2022-03-08,13275.23046875,13663.26953125,13129.400390625,13267.6103515625,13267.6103515625,6631820000,-3.453521539526716,-80.81470691260651
2022-03-07,13853.5302734375,13879.099609375,13314.4404296875,13319.3798828125,13319.3798828125,6163580000,0.39019484201163745,-80.8892759720347
2022-03-04,13957.599609375,13992.9697265625,13738.6103515625,13837.830078125,13837.830078125,5319630000,3.892449947925236,-81.60528119459663
2022-03-03,14339.7001953125,14342.5595703125,13965.1103515625,14035.2099609375,14035.2099609375,5058590000,1.4263788592441262,-81.86396969674831
2022-03-02,14075.1103515625,14292.7197265625,13962.6904296875,14243.6904296875,14243.6904296875,5229480000,1.4854104023398262,-82.12942113417955
2022-03-01,14197.66015625,14271.580078125,13906.919921875,14005.990234375,14005.990234375,6094490000,-1.668810456713321,-81.82613375387511
2022-02-28,14058.6103515625,14296.599609375,14009.3603515625,14237.8095703125,14237.8095703125,5894130000,1.6551442065734445,-82.12203977676353
2022-02-25,13973.900390625,14193.0,13850.2900390625,14189.16015625,14189.16015625,4614110000,-0.3416917035043099,-82.06074282332051
2022-02-24,13065.4404296875,13989.099609375,13065.4404296875,13974.669921875,13974.669921875,6131410000,-1.5116485543404168,-81.78540211775463
2022-02-23,14016.9404296875,14035.9296875,13502.580078125,13509.4296875,13509.4296875,4614090000,-3.329167965869051,-81.15812443218192
2022-02-22,13892.8095703125,14109.259765625,13720.919921875,13870.5302734375,13870.5302734375,4830920000,2.6729521104182474,-81.64864730142868
2022-02-18,14207.5498046875,14225.7197265625,13918.759765625,14009.5400390625,14009.5400390625,4475010000,1.0021950342533614,-81.83073873558119
2022-02-17,14485.080078125,14497.4599609375,14155.4296875,14171.740234375,14171.740234375,4259890000,1.1577838734194046,-82.03869186462771
2022-02-16,14514.83984375,14647.7900390625,14399.2900390625,14603.6396484375,14603.6396484375,4224060000,3.0476102928762794,-82.56989358188545
2022-02-15,14482.1103515625,14624.5302734375,14444.4599609375,14620.8203125,14620.8203125,4393050000,0.11764645304939148,-82.590375387731
2022-02-14,14233.400390625,14400.7802734375,14119.73046875,14268.58984375,14268.58984375,4301470000,-2.409101960229021,-82.16060620205165
2022-02-11,14739.4599609375,14769.6396484375,14194.5400390625,14253.83984375,14253.83984375,5222590000,-0.1033739154430946,-82.1421458389913
2022-02-10,14770.6796875,15037.259765625,14636.6201171875,14705.6396484375,14705.6396484375,5191050000,3.1696708370523963,-82.69079079527776
2022-02-09,14930.990234375,15057.900390625,14870.3603515625,15056.9599609375,15056.9599609375,4713210000,2.3890175531217306,-83.09466228080387
2022-02-08,14533.25,14785.2197265625,14485.7802734375,14747.0302734375,14747.0302734375,4277150000,-2.05838156111231,-82.73937271136224
2022-02-07,14716.4296875,14813.8603515625,14524.6298828125,14571.25,14571.25,4253020000,-1.1919706556384968,-82.53114913517628
2022-02-04,14566.2802734375,14832.0498046875,14452.2802734375,14694.349609375,14694.349609375,4104120000,0.8448115938920919,-82.67749169370082
2022-02-03,14693.849609375,14856.509765625,14471.2001953125,14501.1103515625,14501.1103515625,4306490000,-1.315058256741175,-82.44665498069013
2022-02-02,15173.0302734375,15196.400390625,14960.849609375,15139.740234375,15139.740234375,4647630000,4.4040067783063686,-83.18709639508089
2022-02-01,14966.599609375,15034.419921875,14749.490234375,15019.6796875,15019.6796875,4650460000,-0.7930158973428192,-83.05270162479539
2022-01-31,14505.0703125,14934.51953125,14442.8798828125,14930.0498046875,14930.0498046875,5111460000,-0.5967496290023688,-82.95096155110312
2022-01-28,14091.3095703125,14457.7802734375,13880.48046875,14454.6103515625,14454.6103515625,4955960000,-3.1844465312883874,-82.39018645448667
2022-01-27,14346.4599609375,14419.4501953125,13972.8798828125,14003.1103515625,14003.1103515625,5155970000,-3.1235708816681695,-81.82239611247083
2022-01-26,14492.51953125,14646.5400390625,14006.400390625,14172.759765625,14172.759765625,5734390000,1.211512369775547,-82.03998392878724
2022-01-25,14237.599609375,14410.4296875,14033.8095703125,14149.1201171875,14149.1201171875,4981070000,-0.16679636731610215,-82.00997722431806
2022-01-24,14160.91015625,14532.5703125,13724.849609375,14509.580078125,14509.580078125,6982960000,2.547578633526726,-82.45690145452123
2022-01-21,14728.66015625,14868.4501953125,14432.6396484375,14438.400390625,14438.400390625,5845830000,-0.49057027919996443,-82.37041595484914
2022-01-20,15176.3798828125,15347.6201171875,14832.6904296875,14846.4599609375,14846.4599609375,5078450000,2.826210378384131,-82.85497055636225
2022-01-19,15287.25,15382.0,15038.4404296875,15047.83984375,15047.83984375,4639990000,1.3564168383732644,-83.08441638088108
2022-01-18,15378.0595703125,15446.2998046875,15182.9599609375,15210.759765625,15210.759765625,5027990000,1.0826797970119761,-83.26559638793931
2022-01-14,15396.4697265625,15617.1796875,15396.4697265625,15611.58984375,15611.58984375,4345780000,2.6351746020658373,-83.69525489000935
2022-01-13,15970.08984375,15990.3798828125,15468.08984375,15495.6201171875,15495.6201171875,4283070000,-0.7428437956876532,-83.57322964559984
2022-01-12,15955.48046875,16017.3896484375,15815.9501953125,15905.099609375,15905.099609375,4321180000,2.642549888876733,-83.9961396397652
2022-01-11,15582.7197265625,15848.5595703125,15496.91015625,15844.1201171875,15844.1201171875,4378660000,-0.3833958521803682,-83.93454535301474
2022-01-10,15383.1796875,15627.919921875,15165.5302734375,15614.4296875,15614.4296875,5303230000,-1.4496887677488357,-83.6982202835218
2022-01-07,15774.1298828125,15835.0,15526.7998046875,15592.1904296875,15592.1904296875,4229270000,-0.14242760227294315,-83.67496893320305
2022-01-06,15675.2197265625,15900.599609375,15608.5703125,15765.3603515625,15765.3603515625,4774740000,1.1106195929039275,-83.85428639194824
2022-01-05,16190.5498046875,16249.23046875,15763.83984375,15771.7802734375,15771.7802734375,5011990000,0.040721694473444536,-83.8608585238308
2022-01-04,16513.869140625,16513.869140625,16151.900390625,16279.73046875,16279.73046875,5109270000,3.2206268823563144,-84.36442214736452
2022-01-03,16395.509765625,16504.140625,16306.6396484375,16501.76953125,16501.76953125,4412130000,1.3638988859564938,-84.57480619384332
2021-12-31,16411.259765625,16464.619140625,16317.259765625,16320.080078125,16320.080078125,3379850000,-1.1010301215328977,-84.40307940000582
2021-12-30,16485.400390625,16569.619140625,16415.119140625,16429.099609375,16429.099609375,3732730000,0.6680085558901538,-84.50657679263132
2021-12-29,16510.630859375,16548.919921875,16396.16015625,16491.009765625,16491.009765625,3694500000,0.37683231413772056,-84.5647418331745
2021-12-28,16602.919921875,16607.189453125,16458.490234375,16488.66015625,16488.66015625,3623600000,-0.014247819923662863,-84.56254233200517
2021-12-27,16361.0703125,16567.640625,16361.0703125,16567.5,16567.5,3730120000,0.47814584692082995,-84.63600463775087
2021-12-23,16203.759765625,16360.75,16188.0302734375,16308.2099609375,16308.2099609375,3918200000,-1.56505229553342,-84.3917270029169
2021-12-22,15963.5400390625,16186.25,15947.5595703125,16180.1396484375,16180.1396484375,4080900000,-0.7853118938667247,-84.26818317426306
2021-12-21,15794.3798828125,15997.6103515625,15617.48046875,15986.2802734375,15986.2802734375,4546230000,-1.1981316553020038,-84.07740957807388
2021-12-20,15566.830078125,15662.6103515625,15508.740234375,15627.6396484375,15627.6396484375,4576750000,-2.243427607083248,-83.71200009148454
2021-12-17,15714.5400390625,15960.25,15664.099609375,15801.4599609375,15801.4599609375,7616320000,1.11226209722195,-83.89117247435911
2021-12-16,16335.0302734375,16340.5302734375,15802.6298828125,15863.9404296875,15863.9404296875,4890470000,0.39540946788749753,-83.95461743617524
2021-12-15,15908.4501953125,16301.26953125,15746.9404296875,16289.58984375,16289.58984375,5318850000,2.6831253933981447,-84.373885677562
2021-12-14,15877.650390625,15995.2099609375,15742.7998046875,15914.900390625,15914.900390625,4802460000,-2.30017733238852,-84.00599520471982
2021-12-13,16317.900390625,16332.6298828125,16075.5400390625,16082.5498046875,16082.5498046875,4549170000,1.053411645361324,-84.17272159854451
2021-12-10,16278.2998046875,16339.1201171875,16139.0,16331.98046875,16331.98046875,4395460000,1.5509397893473276,-84.41444418506923
2021-12-09,16337.8095703125,16413.279296875,16141.3896484375,16149.5703125,16149.5703125,4484230000,-1.1168893852097628,-84.23840459909681
2021-12-08,16313.8798828125,16401.099609375,16250.3896484375,16394.33984375,16394.33984375,4600800000,1.5156411378979273,-84.47372717718173
2021-12-07,16139.5595703125,16343.669921875,16128.4404296875,16325.66015625,16325.66015625,5091220000,-0.41892316588876266,-84.40841039640195
2021-12-06,15744.91015625,15898.58984375,15557.7802734375,15846.16015625,15846.16015625,5095960000,-2.9370940924335676,-83.93661362411093
2021-12-03,16039.41015625,16089.6103515625,15543.3095703125,15712.0400390625,15712.0400390625,5859520000,-0.8463887520069102,-83.7994943666621
2021-12-02,15791.2998046875,16066.3203125,15770.919921875,15990.759765625,15990.759765625,5390100000,1.7739244927428954,-84.08186997398033
2021-12-01,16347.9599609375,16427.189453125,15864.0,15877.7197265625,15877.7197265625,6266020000,-0.7069084941511039,-83.9685422373197
2021-11-30,16333.9501953125,16454.560546875,16073.759765625,16135.919921875,16135.919921875,6609380000,1.6261793239777722,-84.22507087315265
2021-11-29,16263.4296875,16437.16015625,16214.5595703125,16399.240234375,16399.240234375,4800570000,1.6318890634987815,-84.47836670929996
2021-11-26,16237.41015625,16302.580078125,15988.9501953125,16025.580078125,16025.580078125,3502030000,-2.278521144331791,-84.11645681946234
2021-11-24,16202.259765625,16370.5595703125,16106.01953125,16367.8095703125,16367.8095703125,4178630000,2.1355201529000833,-84.44856093476638
2021-11-23,16330.1796875,16417.5,16121.7001953125,16306.7197265625,16306.7197265625,5412610000,-0.3732316379144729,-84.39030059801482
2021-11-22,16644.76953125,16764.859375,16374.7802734375,16380.98046875,16380.98046875,5531070000,0.4553996354431433,-84.46106485203042
2021-11-19,16558.560546875,16625.859375,16523.830078125,16573.33984375,16573.33984375,4849160000,1.1742848687657181,-84.64141835237551
2021-11-18,16398.759765625,16501.919921875,16309.509765625,16482.970703125,16482.970703125,5361690000,-0.5452681322954955,-84.55721376027175
2021-11-17,16329.0703125,16398.94921875,16276.76953125,16308.0703125,16308.0703125,5024540000,-1.0610975034484604,-84.39159334694814
2021-11-16,16170.2900390625,16329.5,16156.6904296875,16309.76953125,16309.76953125,5441150000,0.010419496098790226,-84.39321949483403
2021-11-15,16227.009765625,16256.73046875,16096.3701171875,16189.1201171875,16189.1201171875,4978040000,-0.7397370872183839,-84.27690996660023
2021-11-12,16078.1298828125,16218.5498046875,16012.7802734375,16199.8896484375,16199.8896484375,5412870000,0.06652326483491677,-84.28736252603959
2021-11-11,16114.0498046875,16116.25,16019.3896484375,16032.4697265625,16032.4697265625,4520600000,-1.0334633476416832,-84.12328246955381
2021-11-10,16087.01953125,16224.509765625,15905.2802734375,15985.5703125,15985.5703125,5336480000,-0.2925276944998556,-84.07670241423784
2021-11-09,16389.990234375,16401.890625,16168.6298828125,16219.9404296875,16219.9404296875,5531330000,1.466135474717678,-84.30678618904356
2021-11-08,16351.490234375,16401.9296875,16314.0,16336.0302734375,16336.0302734375,5620280000,0.7157229969693368,-84.41830794241663
2021-11-05,16397.58984375,16454.48046875,16302.0595703125,16359.3798828125,16359.3798828125,5534130000,0.14293319113742875,-84.44054756430648
2021-11-04,16193.2197265625,16387.94921875,16169.5595703125,16346.240234375,16346.240234375,5252570000,-0.08031874393542582,-84.42804036191905
2021-11-03,16000.599609375,16157.599609375,15950.58984375,16144.5,16144.5,5274520000,-1.234169028978016,-84.23345454092338
2021-11-02,15885.33984375,15988.330078125,15877.26953125,15972.490234375,15972.490234375,5118540000,-1.065438791074358,-84.06366262060683
2021-11-01,15879.6103515625,15910.349609375,15785.3095703125,15905.2802734375,15905.2802734375,5239250000,-0.4207857381740898,-83.99632142357402
2021-10-29,15638.740234375,15856.900390625,15638.740234375,15850.4697265625,15850.4697265625,5310370000,-0.34460597947799654,-83.94098108414447
2021-10-28,15674.3896484375,15784.0,15650.009765625,15778.16015625,15778.16015625,5660240000,-0.45619828030283305,-83.8673843690683
2021-10-27,15603.16015625,15729.75,15578.6796875,15598.3896484375,15598.3896484375,6083210000,-1.139362929722132,-83.68145693875778
2021-10-26,15615.3603515625,15710.7900390625,15518.58984375,15559.490234375,15559.490234375,7035470000,-0.24938096136351007,-83.6406598590415
2021-10-25,15417.25,15555.650390625,15338.490234375,15514.1904296875,15514.1904296875,5677320000,-0.2911393882777835,-83.59289230606733
2021-10-22,15422.0703125,15474.2802734375,15291.9501953125,15355.0703125,15355.0703125,5719760000,-1.0256424136899311,-83.42287023219632
2021-10-21,15365.8095703125,15497.580078125,15350.5,15489.58984375,15489.58984375,4880390000,0.8760593635347425,-83.56683451713411
2021-10-20,15448.0,15457.1103515625,15333.4296875,15388.7099609375,15388.7099609375,4086590000,-0.651275365133086,-83.45910776080704
2021-10-19,15349.4501953125,15414.9697265625,15320.6201171875,15410.7197265625,15410.7197265625,4443000000,0.1430254107125828,-83.48273165170069
2021-10-18,15091.580078125,15307.509765625,15074.7099609375,15300.8896484375,15300.8896484375,4142540000,-0.7126862344767226,-83.36417038403671
2021-10-15,15106.9697265625,15150.1396484375,15064.58984375,15146.919921875,15146.919921875,4473930000,-1.0062795700132576,-83.19506576406636
2021-10-14,14925.580078125,15059.8896484375,14901.58984375,15052.419921875,15052.419921875,4240520000,-0.623889216338458,-83.08956337351799
2021-10-13,14751.7998046875,14800.830078125,14676.580078125,14774.599609375,14774.599609375,4032440000,-1.8456853711359522,-82.77158096368676
2021-10-12,14772.2900390625,14784.7802734375,14636.330078125,14662.1103515625,14662.1103515625,4037030000,-0.761369247130872,-82.6394027148393
2021-10-11,14765.6904296875,14907.5703125,14709.0498046875,14713.73046875,14713.73046875,3522230000,0.3520647161272983,-82.70030882347085
2021-10-08,14942.3603515625,14948.349609375,14805.5,14820.75,14820.75,3557630000,0.7273446491173452,-82.82522860421622
2021-10-07,14899.0703125,15010.3203125,14878.2197265625,14897.1298828125,14897.1298828125,3936210000,0.5153577437882806,-82.91328630639514
