symbol,company,actual,predicted,minimum,maximum,min,max,suggest
VZ,Verizon Communications Inc. Common Stock,0.1045606709716133,0.1063490143654827,0.1006867855907839,0.1085089643204128,0.0038738853808294033,0.003948293348799509,buy
NVS,Novartis AG Common Stock,0.2207595573145473,0.2032180553100744,0.2168678990736656,0.2225714941250413,0.0038916582408816958,0.0018119368104939915,buy
COST,Costco Wholesale Corporation Common Stock,0.1407986846798558,0.1837688388165308,0.1355808244924541,0.1523974629012133,0.005217860187401696,0.01159877822135752,buy
SONY,Sony Group Corporation American Depositary Shares ,0.2289260834182796,0.3802657067801173,0.2218630005356136,0.2754884335533281,0.007063082882665994,0.046562350135048475,buy
MSFT,Microsoft Corporation Common Stock,0.1489431635186485,0.1540629621589054,0.1398964830871245,0.158691809002492,0.009046680431524012,0.009748645483843493,buy
QCOM,QUALCOMM Incorporated Common Stock,0.2610361478215692,0.4252748184996412,0.2500083052136958,0.3092983849912097,0.011027842607873373,0.04826223716964051,buy
GSK,GSK plc American Depositary Shares (Each representing two Ordinary Shares),0.2293223280395591,0.2278135992058953,0.2156224985608931,0.2405209565871724,0.013699829478665992,0.011198628547613304,buy
DHR,Danaher Corporation Common Stock,1.0978984450899918,1.3306781968805952,1.0834031737062175,1.3630437030875957,0.014495271383774266,0.2651452579976039,buy
CAT,Caterpillar Inc. Common Stock,0.1940511272048897,0.2638815351684723,0.178756980743911,0.2230019948705851,0.015294146460978708,0.028950867665695407,buy
CMCSA,Comcast Corporation Class A Common Stock,0.2160492766379447,0.3573375626638463,0.1990585254468335,0.2680226954853353,0.01699075119111121,0.051973418847390596,buy
TXN,Texas Instruments Incorporated Common Stock,0.6127478361650404,0.6256884241998276,0.5940981763646889,0.6431139523473723,0.018649659800351492,0.03036611618233198,buy
FMX,Fomento Economico Mexicano S.A.B. de C.V. Common Stock,0.4645811838584461,0.5021277185726339,0.4432940991428276,0.5112551621324763,0.02128708471561852,0.04667397827403025,buy
MDT,Medtronic plc. Ordinary Shares,0.1743888248772139,0.1602225466193205,0.1519012491263114,0.1878411053871605,0.022487575750902516,0.013452280509946596,buy
TMUS,T-Mobile US Inc. Common Stock,0.5448021821353708,0.7069218034756969,0.5152562054852459,0.6974935375907653,0.029545976650124928,0.15269135545539447,buy
SPGI,S&P Global Inc. Common Stock,0.2341023528425565,0.2303972805701369,0.2036418605158355,0.2609391899481105,0.030460492326721017,0.026836837105553984,buy
INTC,Intel Corporation Common Stock,0.2771939903563908,0.1907469274357442,0.2429836281626158,0.2990448808534168,0.03421036219377502,0.021850890497025988,buy
PFE,Pfizer Inc. Common Stock,0.4193478707282221,0.3149966979395796,0.3754518730661469,0.4266602025030859,0.04389599766207519,0.0073123317748637895,buy
V,Visa Inc.,0.4636810285557991,0.8191261146029312,0.4168767673745231,0.6554789413218525,0.04680426118127601,0.19179791276605335,buy
MS,Morgan Stanley Common Stock,0.8198423408843369,1.218276856493885,0.7655815183560504,1.1602893811973918,0.05426082252828657,0.34044704031305484,buy
LIN,Linde plc Ordinary Shares,0.6479642608022215,0.6349347461023064,0.5935876867002513,0.6978503809294322,0.054376574101970165,0.04988612012721072,buy
LOW,Lowe's Companies Inc. Common Stock,0.4841005792752406,0.6656455620734638,0.4259445787820686,0.6177907024136972,0.05815600049317199,0.13369012313845657,buy
WFC,Wells Fargo & Company Common Stock,0.5506906483567683,0.694304007994768,0.4833962872332217,0.6650260937205554,0.06729436112354659,0.11433544536378715,buy
DIS,Walt Disney Company (The) Common Stock,0.9363340257195704,0.8454070498334495,0.8511960043416127,0.9363340257195704,0.08513802137795767,0.0,buy
ADBE,Adobe Inc. Common Stock,0.8711933103174513,1.4651478798308302,0.775418047798744,1.6804783187460628,0.09577526251870727,0.8092850084286115,buy
